"","service_date","from_stop_id","to_stop_id","route_id","direction_id","start_time_sec","end_time_sec","travel_time_sec","from_stop_sequence","from_stop_name","from_stop_lon","from_stop_lat","stop_sequence","stop_name","stop_lon","stop_lat"
"158","2021-11-01",70126,70144,"Green-B",1,72951,73846,895,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"159","2021-11-01",70126,70144,"Green-B",1,39164,39916,752,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"160","2021-11-01",70126,70144,"Green-B",1,40154,40879,725,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"161","2021-11-01",70126,70144,"Green-B",1,39761,40668,907,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"162","2021-11-01",70126,70144,"Green-B",1,42044,42879,835,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"163","2021-11-01",70126,70144,"Green-B",1,41474,42311,837,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"164","2021-11-01",70126,70144,"Green-B",1,40599,41436,837,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"165","2021-11-01",70126,70144,"Green-B",1,41210,42099,889,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"166","2021-11-01",70126,70144,"Green-B",1,36427,37143,716,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"167","2021-11-01",70126,70144,"Green-B",1,35922,36715,793,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"168","2021-11-01",70126,70144,"Green-B",1,35445,36274,829,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"169","2021-11-01",70126,70144,"Green-B",1,35924,36717,793,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"170","2021-11-01",70126,70144,"Green-B",1,45211,46336,1125,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"171","2021-11-01",70126,70144,"Green-B",1,44921,45732,811,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"172","2021-11-01",70126,70144,"Green-B",1,45760,46601,841,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"173","2021-11-01",70126,70144,"Green-B",1,44480,45412,932,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"174","2021-11-01",70126,70144,"Green-B",1,66297,67152,855,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"175","2021-11-01",70126,70144,"Green-B",1,66783,67492,709,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"176","2021-11-01",70126,70144,"Green-B",1,66910,67826,916,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"177","2021-11-01",70126,70144,"Green-B",1,69029,69690,661,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"178","2021-11-01",70126,70144,"Green-B",1,68229,69148,919,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"179","2021-11-01",70126,70144,"Green-B",1,68571,69264,693,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"180","2021-11-01",70126,70144,"Green-B",1,67740,68714,974,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"181","2021-11-01",70126,70144,"Green-B",1,68875,69585,710,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"182","2021-11-01",70126,70144,"Green-B",1,69474,70159,685,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"183","2021-11-01",70126,70144,"Green-B",1,68228,69148,920,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
